variance,skewness,curtosis,entropy,class
-8.0423,6.5714,-8.7555,-5.1858,0
-7.8506,-3.759,-0.3878,8.1027,0
-9.9376,-0.8351,5.0806,5.1863,1
-9.6469,-1.1422,-3.5654,-9.0815,0
-7.6661,4.2917,-1.7906,-2.7216,0
-2.5722,9.6081,4.9124,7.2884,1
-0.11,-8.2045,3.4667,3.1177,0
7.4019,2.1948,4.2413,-1.7617,0
1.6996,2.571,0.4627,-5.8674,1
1.3076,-5.1351,-8.2283,6.882,0
0.9325,-1.6362,-7.4592,5.2987,1
-5.3725,6.5633,-5.2468,-5.7724,1
-7.9907,-4.1311,-2.9653,-6.4903,0
-0.1695,-9.0961,-4.6731,-0.4879,0
1.665,-2.1834,-3.7041,-6.7972,0
6.7955,-9.0568,-5.9661,-4.457,0
-9.6035,7.123,0.0197,-5.2705,0
-3.9236,-8.4057,5.4783,-4.377,0
4.2421,4.5355,1.1573,-5.9794,1
-9.7773,1.8969,-7.9595,1.7888,0
9.5513,-2.401,4.1001,-3.6006,1
8.2358,-7.4781,-3.0348,8.4093,0
5.4382,5.2196,-0.6077,5.8665,1
8.6712,-0.5371,4.0867,-8.1696,0
-2.7075,-4.6486,9.3671,2.043,0
-1.4054,5.9343,0.606,9.6548,0
-3.1605,-9.9354,1.8627,5.0139,1
6.1988,8.9613,-4.4347,2.3201,1
0.2208,8.894,-7.3962,1.4329,1
-7.8285,-8.0927,-2.0186,2.5742,1
8.8302,-0.5613,-1.0593,-1.7793,1
-4.4433,-5.1908,4.598,-6.6652,1
-7.2017,9.2568,1.2894,1.7193,0
7.8739,2.0724,-7.0165,6.3564,0
-6.7116,-9.1853,-2.0759,-3.9446,0
-0.5361,-2.7918,-7.7013,1.0234,1
-7.4688,3.3045,8.7584,3.9923,1
-8.3318,2.8437,-9.8965,-8.003,0
-5.4104,2.9424,1.7961,-3.6297,0
8.3876,-0.0347,2.7401,-8.269,1
-3.6206,4.3438,4.92,1.0402,1
8.2956,8.8721,0.5191,-7.6391,0
-4.708,8.6765,9.4691,5.2027,0
1.0204,-2.392,8.2672,9.0061,0
7.4921,6.1859,6.6023,6.4218,0
-7.4309,-4.2023,-9.2297,9.7467,0
6.6975,1.6567,-4.5826,7.3618,1
4.3874,-6.7953,3.0095,-8.3713,1
-9.8409,4.4302,-6.6348,-9.621,1
9.1851,0.8304,1.2845,-9.4968,0
3.2404,-4.3225,-6.1977,-2.1854,1
8.2194,8.0403,0.6989,-8.8861,1
-7.6453,-4.7065,-1.565,6.5626,1
2.1613,4.9245,-6.0839,-9.5557,0
-5.476,9.8331,-4.8787,-9.951,0
-4.9965,9.6784,-7.2039,1.8175,1
9.8615,8.1377,-7.3613,9.6744,1
8.2915,0.1532,-0.9168,-0.7117,0
-8.5409,4.157,-0.64,7.337,1
9.964,8.3759,-2.6289,-1.1444,0
0.1799,-4.9603,0.4608,3.6658,0
3.0717,-1.6029,8.06,1.3031,0
0.8996,-3.955,-6.1017,-9.7986,0
3.0205,-6.622,-3.1896,-9.2573,0
-8.3055,-2.2445,-3.8595,-4.7333,0
-0.2351,-3.2631,3.2755,1.0276,1
-6.4504,5.1341,-8.5164,7.9906,0
-8.7514,4.915,-8.4448,0.8936,0
2.4909,-2.2122,7.6389,-9.1657,1
8.4431,5.1594,-4.1028,-3.2578,0
-7.219,-7.6255,8.3325,-8.2116,1
-4.8914,-0.4385,8.5945,0.2984,0
-5.0056,6.5794,0.9741,8.7491,1
-4.7996,-1.2005,-1.8332,-9.6312,0
8.3359,-9.4373,-9.1956,-9.3199,0
1.9209,2.3885,2.0918,-6.6262,0
-3.2055,-0.0283,2.1348,-2.6773,1
9.0087,8.3827,-4.9648,0.287,0
-1.8798,7.7066,-7.2361,9.5778,0
-4.2276,1.3558,6.6223,5.5826,1
-4.1016,-3.7419,4.9613,6.2314,0
3.356,9.5746,5.077,-7.3456,0
5.2676,-8.8746,-6.348,1.4184,1
4.5933,-0.6212,-2.9908,9.6621,0
1.6603,-7.2738,4.0538,6.8262,0
6.0234,1.1102,-5.1883,-1.085,1
-4.2191,9.1724,6.0457,9.3546,0
-8.8482,5.4317,-6.9253,3.0108,0
-4.5672,-0.5228,5.5245,-2.9098,1
8.1255,8.7015,-0.0135,9.5749,1
0.481,-6.9125,-3.9496,-5.2244,0
2.7578,-7.2178,-6.7869,7.9543,1
2.2,1.1472,-5.6315,9.7504,0
3.8426,-4.1002,2.3274,-9.1885,1
-5.0258,8.1639,-1.2712,7.8107,1
5.7814,5.2065,-7.9862,8.0245,1
-6.0464,2.6713,-8.5712,-5.5293,1
0.9476,-3.2864,-4.7591,0.7753,0
-8.2853,-9.1995,-6.5287,6.7775,0
4.2888,-1.4728,-9.2334,-4.6509,1
0.6204,6.8666,-2.95,1.2781,1
6.6217,8.973,-4.0993,6.2594,1
4.1127,-8.6451,5.002,-3.3271,0
-0.5307,7.0213,-9.1018,-2.0238,0
2.6353,2.73,-1.203,-7.3527,1
-9.4515,-0.785,-0.9975,-2.8324,1
-4.9682,-2.0556,8.829,8.8172,1
1.5998,8.1531,3.7832,8.1126,1
-0.2882,-1.5435,-1.6801,-7.5296,1
-3.9611,-1.8796,-0.814,-6.0864,1
7.2406,-2.7381,9.8362,-0.4926,0
9.608,5.9584,8.4086,-5.8868,0
5.2746,-8.2254,3.9988,8.4237,0
-6.1573,-7.8588,-2.4653,8.9979,1
9.7841,6.9499,2.6447,-4.7478,1
-9.9426,2.9281,-6.4887,3.4791,1
-3.594,2.4685,3.1026,3.9791,0
-3.7911,-8.6585,-1.1989,-3.5973,0
-0.8397,9.8334,-9.8976,5.6768,0
-5.2158,3.2473,-0.6802,-3.9486,1
-1.9148,-0.6707,-8.0733,6.292,1
-9.2544,2.6499,-8.9188,-8.4866,0
9.9168,-1.6118,-6.1209,8.5044,1
-9.9091,-0.9111,3.6749,-3.2529,0
-3.8597,7.4801,5.0541,3.352,0
6.2436,-3.1705,9.359,6.3734,0
-9.4563,-4.7926,4.8068,-3.2374,0
0.4629,-2.1279,-5.5594,7.4783,0
5.1435,-4.4404,9.117,7.8073,1
5.3753,2.3232,-7.8229,-1.5573,0
-2.9169,1.154,-4.319,9.2326,0
-5.7226,8.419,8.3968,7.8974,0
-1.5081,8.4564,6.4585,-8.869,1
9.375,0.5347,-8.3203,-6.6276,0
5.4698,-9.8684,3.3364,-7.166,1
7.0945,-8.015,-2.4987,8.2762,1
9.317,-7.1723,1.0851,1.859,1
-3.9529,1.8423,7.2754,-9.2756,1
8.4897,1.4713,-0.7579,-9.7973,0
-7.3744,9.7204,-1.2292,-5.5204,1
-8.05,6.6575,-5.059,-3.9112,1
-5.1051,9.6804,1.2644,-5.6503,1
-9.3741,-9.0432,2.3507,-1.8782,1
9.1943,-3.7658,-6.4337,-5.9608,0
-7.5432,-4.664,3.6077,1.5822,0
8.4993,-2.4668,5.6381,3.1259,1
-2.5921,-0.2237,-5.9123,4.6183,1
-8.5221,-1.3849,7.5467,-6.8153,0
5.2758,2.269,2.6611,3.0412,1
-0.5713,-4.9952,5.3636,-7.8505,1
-9.5185,2.4203,-0.7846,-0.5101,0
2.4353,5.1658,0.8882,2.2585,0
-1.3833,-5.2167,4.8171,-8.0935,1
-0.7325,-9.6004,-7.4408,7.9099,0
7.6113,8.044,1.4489,5.9572,0
8.5284,3.3071,-0.1266,-4.264,1
-3.383,5.1618,-3.6516,-2.1167,1
-2.9278,0.4269,7.5742,5.7195,1
-0.7763,-9.426,7.2748,-0.8714,1
7.3067,6.7281,-4.0147,-8.5696,1
1.8054,-4.8309,6.589,-8.3967,0
-0.382,1.5881,7.2672,7.1409,0
-4.8535,-3.896,-5.8225,-6.3862,1
-9.3263,3.2387,7.5713,-6.8215,0
8.0266,-3.223,-1.0494,-0.1466,0
4.8354,-9.2899,0.1882,-3.8547,0
5.5807,-3.95,-6.3114,0.2571,0
-9.0363,-5.1926,9.9411,-5.0926,1
-2.8875,1.1975,1.007,-5.0523,1
-0.2214,3.7111,-6.5293,7.2035,0
-6.3363,3.5641,1.2728,-3.7078,0
-3.8572,4.3139,-1.3122,-8.2062,1
-3.9915,0.6133,-1.2774,1.8305,1
-4.2255,-5.5884,-2.5081,8.9303,0
-4.3112,-1.6167,0.0423,-9.4438,0
6.7797,-0.7288,-1.7388,8.3681,0
-4.1863,-9.2669,-8.3079,4.4951,1
-9.6634,2.1993,-1.6505,7.1385,1
-6.4651,-4.9292,-8.8284,-8.5867,1
9.5538,3.9589,-0.6912,-2.1745,0
-1.0033,5.9188,-5.4257,-7.2914,1
-0.834,3.5424,-7.1699,1.4293,0
5.2072,-3.8537,7.5015,-3.4628,0
-2.5053,5.6816,5.3694,-7.931,0
3.578,5.4083,-2.639,4.625,1
-2.0957,-8.8944,0.2915,-5.5047,0
0.3681,2.6409,-9.749,6.3281,0
8.247,2.2557,-1.1087,9.8806,1
-4.3196,-2.3723,0.0988,6.8937,1
-5.3925,9.8857,8.6878,-3.3139,0
9.3894,7.8294,4.0626,5.2305,0
4.7393,-1.3871,2.4633,8.6009,0
-7.6168,4.6499,-6.7312,-8.5029,0
-1.1373,-9.3169,5.3375,-6.3847,1
8.9145,5.9934,-1.2462,2.979,0
2.723,-2.5756,-3.5005,-2.9419,0
-0.4823,8.6932,-2.7372,-3.8293,1
-3.7707,-5.3414,-2.4095,9.5546,1
-6.2755,6.5855,-6.9092,-5.2414,1
-6.6549,4.2211,2.1558,-0.1394,0
-5.3107,-2.8776,-0.7822,-6.4149,0
7.3923,-2.7213,5.0781,-9.8448,1
2.438,-6.5933,-1.0883,3.9205,0
5.2042,3.8782,-0.8711,8.467,0
7.7861,5.3134,4.3614,-3.2019,1
-2.4166,5.214,-6.3641,9.4424,1
4.853,-3.5066,4.6267,-3.5597,0
-8.1579,5.9978,4.7509,4.844,0
6.2099,1.4382,-9.254,6.0351,0
9.514,4.7547,5.439,-5.7451,1
5.4914,4.7374,4.2474,2.2805,0
-1.2965,7.6681,2.8684,3.0251,0
-6.0922,4.6174,-7.1582,-2.9554,1
5.3879,-8.8568,-0.602,-2.3514,0
0.688,5.4507,-9.1041,-6.321,1
2.3678,-6.2494,-2.4168,4.2981,1
-7.6671,2.456,3.1427,8.4347,1
-9.9838,-1.6684,4.367,5.1244,1
3.4094,-3.0818,-7.1512,9.5364,0
-0.6259,-9.3713,-7.8647,-7.2804,1
-6.3311,0.8212,-1.2056,-6.0955,0
8.2907,2.2377,3.8957,-7.4656,0
6.4496,4.8768,5.1164,0.807,0
-8.683,8.3303,4.2494,0.7705,0
-1.1916,-9.3018,4.3198,-1.2705,1
6.4368,-7.2503,-2.8625,2.0409,0
0.5129,8.8742,-5.511,-7.4124,0
6.5497,-7.0937,-1.5321,7.176,0
-2.0116,5.4009,8.862,-2.7422,0
7.5247,7.7701,0.8013,5.5562,1
-2.8646,3.1598,4.404,3.5789,1
-4.8724,-1.1718,7.3596,-4.9506,0
-0.8301,-8.1138,1.8091,-6.943,0
7.6734,-6.1445,-9.7094,-5.8814,0
8.3504,-8.201,-8.9573,3.8868,1
5.9651,9.3393,-7.7878,-3.2794,1
-8.6623,2.5891,4.8495,0.9804,0
3.9135,6.9488,6.4517,7.1193,0
4.5612,-3.8183,6.615,-5.2346,0
8.0462,-8.9175,-0.2796,8.6888,0
2.0567,-4.9852,8.7036,-3.3995,0
-8.7858,0.3849,4.8551,1.5303,0
-4.0415,-5.4008,7.3201,7.8612,0
-2.2136,9.4433,-3.3917,5.3214,1
-9.9356,-9.3282,-1.6098,-1.4078,0
9.6473,-1.1145,1.0246,-8.2462,1
-9.095,-4.7924,-9.4184,-7.2701,0
-2.8885,8.1286,-0.176,-1.501,0
5.0336,5.115,9.5878,4.9239,1
0.0362,-8.567,7.4072,-1.2663,1
5.7915,-3.1784,-0.6599,-3.0418,0
3.5023,0.1943,9.4094,-5.3933,0
1.3654,0.6814,-4.2621,-8.442,1
2.4944,-9.1536,8.5792,8.5624,0
9.2049,-6.3418,9.7025,-2.3112,1
2.0619,3.2434,6.1037,-2.9447,0
-8.9005,-4.5807,3.844,-0.936,0
-7.6812,-4.1735,-1.552,-0.6845,0
-1.4388,4.1256,8.2293,9.7831,1
0.0546,-6.0023,-0.4289,-8.7088,1
-0.5277,-8.9877,-7.3607,7.1563,1
-7.1401,8.953,-5.7456,-8.1943,0
-3.1519,3.0959,7.1085,-0.1634,0
4.1414,0.3149,-4.1817,3.542,1
-6.5017,9.3927,-3.8348,0.683,0
7.1135,-6.4039,1.7126,8.6023,0
-0.6481,-3.4109,0.1292,3.5119,1
1.7894,-4.3467,8.0015,-2.7564,0
-9.736,-0.1777,-6.3937,-3.0266,1
-4.9054,1.6001,4.2523,-0.2641,0
-3.5802,9.5388,5.299,-1.1563,0
-6.0365,-9.791,-7.451,-6.3472,0
-9.8303,6.153,-5.1448,3.7663,1
-9.5032,-3.6711,3.2789,-8.0001,1
2.5577,-7.0742,6.5758,-5.3536,1
4.5596,-6.7679,-2.3373,-4.227,0
4.432,8.2982,6.5228,2.7172,1
9.6489,1.0909,-6.8197,6.4731,0
-8.4563,-1.9499,8.5923,-7.0664,1
6.0102,3.5749,-1.8346,9.7459,0
-4.4333,8.3025,-9.3653,-1.0848,1
2.1628,6.7154,-2.981,8.3215,1
7.3773,6.6162,-4.1314,-7.3256,0
-4.2244,-9.9015,-9.3124,-7.4959,0
4.5698,0.3791,3.0608,-3.7103,0
-0.1896,8.9557,4.2323,-9.2077,0
-0.4368,6.2194,-4.6458,9.8359,0
-5.2177,8.7421,-2.5024,0.214,0
-8.7036,-7.9323,-7.2614,-0.6932,0
9.3135,3.1545,0.4764,-6.2913,1
3.6946,5.0638,0.2785,-8.9271,0
-7.9541,-8.8622,-4.817,8.4088,0
7.5918,-9.8917,6.6036,4.4833,1
-6.2459,-5.4365,9.5013,2.7427,0
-9.8343,-9.8337,8.7473,-5.7922,1
8.1894,5.7126,3.0641,-1.0119,1
6.5764,7.172,5.7811,7.012,0
-6.2157,5.7452,3.2421,-3.824,0
-7.0666,4.1911,2.7353,-3.0641,0
-6.0403,-5.2005,-4.2476,-6.5981,1
-8.6225,5.6328,-8.8933,1.3545,1
-1.7385,7.4692,-8.4099,7.7272,0
4.6304,4.1696,-8.5014,-1.0711,0
5.8364,-9.3245,8.1002,7.1323,1
3.6003,-7.838,9.3604,-4.7367,0
0.1227,-2.3886,-3.7426,-3.7955,1
-9.1562,-0.5992,-4.959,-6.7975,0
4.0608,6.6885,3.8631,5.6262,1
-0.7611,7.0808,2.1165,-7.5019,1
0.6633,6.7043,-6.8657,-7.0603,0
-4.5494,-8.1016,0.2689,0.6638,0
-1.8777,-7.8931,-1.0262,4.6155,1
2.3143,-1.1745,-4.178,0.5941,1
-2.6903,-6.0231,6.7579,0.0175,1
7.344,2.9959,-4.8522,3.6697,1
-9.4273,-0.3252,5.754,-0.9008,0
-6.2475,-7.91,8.5842,-5.6381,1
2.2166,5.7484,7.4391,3.6594,0
7.0268,-3.013,-4.0271,-9.8111,1
-1.7638,2.2841,-7.6619,-6.7674,1
-2.6034,3.297,5.8089,1.7408,0
-7.1916,1.449,-2.9846,-9.3265,0
8.7041,1.6866,-9.7339,-5.4051,1
-5.0658,9.7036,9.7875,-0.8024,1
-9.183,2.7931,-4.5376,-5.6017,1
-9.8266,-4.6951,-3.0154,8.7078,0
7.4265,0.4651,-8.3831,-9.925,1
2.0073,-5.1043,-6.8693,-9.2745,1
0.794,0.1482,1.2931,-8.1214,0
-7.0012,-1.5196,-5.9637,-9.6432,1
-2.1265,8.8738,9.6031,-4.9728,1
-1.0042,-4.2509,6.4266,-1.6195,1
-0.3332,-0.4951,-5.9561,-6.4701,1
8.8898,2.8079,-7.2975,2.1398,0
9.0922,5.7066,5.3355,-8.5531,0
8.2943,-4.7433,6.8967,-7.9857,0
-0.8707,-4.2853,5.8519,3.792,1
-4.122,-4.8024,4.2068,-0.8122,0
2.104,-1.467,-6.4631,-4.2558,0
-9.1894,1.3158,-0.8917,-5.5487,0
-5.3264,4.5274,-9.5723,-5.2828,0
7.6076,-4.3346,2.417,5.3162,0
1.522,1.5751,6.9081,-0.4199,1
7.6752,7.5949,-7.7953,1.7943,0
6.0989,3.8783,-8.9439,8.7633,0
4.078,-0.1674,-0.3579,-4.2605,1
-2.505,9.4097,5.1772,-5.907,1
-4.4327,-5.7238,-4.217,2.8196,0
0.0823,6.5278,6.4361,4.7554,1
0.5617,3.3043,-9.2925,4.5029,1
1.8705,4.2997,-9.9493,5.2419,1
-7.5279,9.9767,6.7233,1.298,1
-4.39,2.4013,7.0191,1.1243,1
6.8821,-2.3328,9.4748,-7.2163,1
9.0591,2.451,1.5672,-5.6322,1
-4.3203,0.3509,-2.8484,-8.0224,0
-7.9228,-6.2135,-6.7511,-2.005,1
-5.7377,-8.0068,-6.557,-8.6475,0
9.1346,6.1054,-8.7627,-8.1649,0
0.2987,-0.092,1.0039,1.7658,0
-4.3069,8.472,9.0627,1.0045,1
9.0313,-0.8099,5.4954,-9.5075,1
-2.5719,1.7808,8.3673,-8.4871,0
-0.3861,-3.1659,5.3172,-8.405,0
7.151,4.7714,4.9125,-1.1562,1
0.4966,-4.6064,-1.6701,-9.484,0
-4.2,0.2734,-1.1702,1.705,0
-1.8041,-0.1853,-3.7774,4.0321,0
-4.7964,5.2786,-0.1035,9.2367,0
-7.5829,9.4443,5.4814,9.1685,1
4.6317,1.9262,-5.3161,1.1227,0
2.7026,-9.383,8.0904,6.3846,0
3.3642,-4.9873,0.8442,4.5118,1
-3.3461,-1.4343,4.0157,6.3653,0
4.2989,5.2625,-0.0144,-8.3852,1
3.1188,5.0029,-7.461,0.3648,1
-5.7126,2.4337,9.207,-4.9713,0
8.8054,5.6614,9.1544,1.7559,1
-1.9373,0.3934,-7.1779,-5.0567,0
9.1258,-8.6246,-8.2838,1.0266,1
-9.2233,-6.5446,-5.64,-1.8321,0
-6.5566,5.0873,5.1874,-7.8443,1
-9.7409,9.3817,-6.2426,8.0662,0
-0.7059,-6.5632,-6.2361,-4.4801,0
-0.1546,-5.3731,-6.1603,8.0151,1
-5.1263,2.795,-3.4428,5.7593,0
-5.1191,-2.3901,-7.1671,-0.8178,1
-7.7196,0.4502,-5.3187,1.256,0
-4.8671,7.2092,-0.4172,-9.0567,0
8.4065,6.7988,-2.9418,-5.1982,1
1.1709,0.511,3.1366,-8.2444,1
-3.5359,8.6417,-1.912,-5.7455,1
-0.9341,9.0661,-3.7212,5.4712,1
8.4695,9.6149,-9.1403,7.8363,1
3.4194,1.3166,1.5721,-2.1243,1
-6.3135,-6.825,1.6911,1.823,1
-3.1572,-0.7448,3.4724,-3.1975,1
-3.0445,4.1042,7.539,-6.7253,1
8.2787,7.1709,-5.521,-6.9081,0
4.7846,6.7771,-2.7842,-9.8896,1
-4.8217,-9.6745,-8.5116,2.8449,1
4.7011,4.6379,2.6326,2.2186,1
-6.7804,4.8163,5.6883,2.9799,0
2.0595,-1.2352,-7.0311,-7.8893,0
-7.7253,2.3942,-3.3841,-7.0997,0
-8.4748,-7.6031,-1.513,-7.4521,0
1.5782,-6.5749,-5.195,5.3575,0
-1.3865,8.854,3.0619,-9.4418,0
2.371,-7.7778,-4.2397,-3.9937,0
-7.799,-9.9082,-6.1449,-7.1147,1
8.2789,2.7225,7.3341,-7.78,0
0.4845,6.7115,-8.9344,8.3754,1
-5.3403,2.7706,-4.8682,-0.5048,0
-8.4682,-6.3526,-5.7881,1.7448,1
8.711,0.4226,4.4055,-8.1693,1
9.1671,4.9268,-3.316,-3.4561,1
-1.427,8.2559,-3.049,-0.0539,1
-5.4804,2.7534,-0.245,1.9051,1
-3.1542,-4.7519,-2.3777,-0.1185,0
5.513,7.9397,-9.8825,-0.1905,0
-6.9186,7.3026,7.0266,-1.9143,0
-2.7722,-9.2733,7.2921,5.1356,0
-5.0054,5.9416,0.4007,2.9127,1
3.4289,-0.4255,-6.7884,-2.8946,0
2.2193,-4.4836,-0.652,7.3973,0
1.5167,8.4775,1.8024,0.642,0
7.098,-7.2353,-5.0113,-9.7291,0
-2.9432,0.3429,4.6789,-2.7013,0
6.3639,-1.8813,-3.8548,-8.814,1
1.9719,-2.1402,9.7058,1.3268,1
-2.326,-6.9228,6.7302,4.2578,0
3.9285,-8.5837,-8.797,-9.6962,1
7.4516,-6.5411,-6.4357,9.5211,1
8.7582,1.8261,7.2165,-9.8114,1
8.0887,-6.4537,3.7824,0.9248,0
6.246,-8.8792,-4.709,7.0034,0
3.0918,-3.9622,-6.9154,8.2848,0
-5.591,0.109,6.7659,-1.9141,0
-9.9566,4.8567,-7.4857,4.9567,0
6.6327,-2.3601,7.5253,5.9779,0
2.1796,9.951,-6.9413,6.8238,0
2.7732,-7.993,6.6107,-5.7992,0
3.8238,-2.8235,0.4058,-9.2118,0
2.6849,2.0747,2.2391,3.9071,0
-7.2544,-8.8504,5.1644,2.3794,0
-1.6236,-7.1608,5.2273,1.6282,0
-4.5402,-8.2012,4.3661,1.2319,1
-2.1077,7.3925,-8.1319,7.3481,1
-8.583,9.9232,-3.5105,6.3635,0
6.9999,-0.4706,6.9018,8.7679,1
4.8448,6.489,9.9847,7.3041,1
3.6541,1.0881,8.1588,8.793,0
2.0175,1.3394,-0.1857,-8.6833,1
-2.7664,0.3995,-0.2347,-4.824,1
4.9641,-4.8327,0.3782,8.0176,0
-0.8026,-1.6058,4.3298,4.7424,0
-8.7696,0.7589,-8.7345,1.1435,1
9.686,-2.4504,3.2991,4.2912,1
6.259,8.4337,4.9622,-5.2265,0
2.4677,-4.0389,-7.4629,4.4006,0
3.5871,-2.0175,2.298,8.112,1
-2.3227,0.8694,-8.2599,-8.8033,1
-5.8599,-8.4734,7.6233,-7.2781,1
-6.0299,-1.0854,-4.3659,-4.3029,1
7.6132,8.3882,-7.8532,-5.8383,0
-2.06,-7.2289,-8.0677,7.0714,1
-1.689,-6.9843,7.6481,-8.069,0
7.8629,2.6054,1.0935,-5.3683,1
-7.1683,2.817,-2.4308,3.0208,1
6.1576,-1.864,1.6127,-7.5585,1
-8.2942,3.7304,5.9653,3.8972,0
2.9813,-2.8679,1.7716,2.515,0
-8.394,-0.3166,5.828,3.6882,0
0.8989,-7.0269,-8.7798,8.5077,1
-0.1966,-3.5429,6.072,-2.8004,0
-7.83,5.3199,-9.1243,-9.9169,0
7.6028,2.793,-9.0489,3.4342,0
7.224,-4.0446,-3.9769,3.7972,0
9.4374,-3.5323,7.6187,-9.0432,1
-3.3636,9.0041,3.9475,6.5207,0
-0.324,8.2433,2.3553,4.873,0
9.5395,0.7995,6.6292,8.9169,0
9.0626,0.8958,4.6899,-9.4746,0
3.8254,2.6978,0.3285,-2.2469,1
-2.8872,5.1643,-5.6621,1.9626,0
6.1029,-4.1133,-8.6062,-2.9526,0
4.7037,-0.1168,-6.7754,-0.7905,1
3.5164,8.9578,5.1436,6.5184,1
-8.8876,4.0935,4.1426,-5.0909,1
-0.6411,6.6597,-1.6505,6.6901,0
7.2532,-2.5046,7.7368,8.0547,0
-9.1256,-2.6254,3.5079,7.3127,1
6.1293,-1.994,-8.5087,1.1706,1
-8.0314,-4.3016,3.0827,3.9035,0
4.4696,-9.0454,-1.7476,-6.203,0
-9.0914,-9.2211,-5.7777,0.0912,0
9.3792,-4.129,-9.0899,7.3419,0
-7.4091,1.9601,4.584,-1.6803,1
2.8066,6.7897,-3.193,2.2933,1
-8.3538,8.2737,2.256,4.6219,1
-3.4002,1.6724,-0.0953,-5.166,1
-9.8226,7.337,-9.5708,6.4057,0
-1.7969,-7.2725,-8.9453,9.7998,1
-1.0766,-9.4587,-4.6568,-4.0586,0
4.4893,-8.6754,-8.947,1.5426,1
-0.2014,7.6409,6.9181,4.9638,1
2.2273,-1.1167,-1.6621,-3.8931,1
3.7412,0.9646,9.0109,0.578,0
-9.9627,3.4235,4.7206,1.0728,0
5.9071,2.2814,-4.5016,3.8925,0
1.6027,8.586,1.7315,-9.512,0
-5.3403,5.9737,-3.7582,-6.3253,1
-4.3425,-3.5216,-5.1915,-8.5626,1
-2.3537,-1.8017,8.2196,-8.8274,1
3.482,-3.1124,8.8937,6.0482,0
0.674,4.814,5.2792,3.5975,1
1.4701,-7.3384,5.2679,-1.12,0
-8.3105,-9.2749,3.1556,-9.8874,1
-0.8222,2.2688,-2.5845,9.3204,0
1.4732,-0.9611,1.5241,3.4708,1
0.1161,3.5453,-2.436,-9.6958,0
4.5437,1.5629,1.8965,5.3343,0
9.4978,-3.8388,1.9026,-4.5252,1
1.8486,4.4438,6.4003,-7.012,0
0.5208,-8.3328,-0.9944,-5.09,0
-8.83,-9.0317,5.6573,-1.6784,0
7.0494,-1.6959,1.3236,-8.9076,1
-6.2927,-4.9953,5.0765,-5.9148,1
-1.4028,-3.8083,-7.7442,-2.0883,1
-9.8802,-2.4347,2.4553,7.3512,0
6.8805,2.4221,6.9412,9.0775,0
-6.5695,3.0426,4.0448,3.4012,1
8.8738,7.2996,-2.1114,-6.2786,1
-4.9436,-6.0982,7.56,2.8167,0
-1.1104,-7.8424,2.3575,-9.9359,1
-8.7357,8.3636,1.0118,4.4709,1
9.1578,-6.276,4.5022,0.3776,0
-9.1056,-0.2142,0.4379,3.2504,1
5.1714,9.0458,6.2988,-5.0089,0
-4.9448,-0.5334,-2.9867,7.7135,1
-8.7189,2.0453,-8.98,0.3682,1
-4.4873,8.5853,5.4164,-2.5498,0
5.241,1.878,2.2058,-5.3006,1
8.7714,-2.7568,9.1253,-0.9322,1
7.4622,1.9454,7.7926,-6.6241,0
3.4888,7.5315,-0.802,-7.3221,0
5.1307,-9.8817,3.7991,-0.3632,1
4.4516,-3.9862,4.143,-8.1112,0
-9.7152,-5.7469,-2.5819,9.3323,1
-0.5452,2.3809,7.3803,-3.5726,0
-9.761,-3.3001,-1.8715,-2.8599,1
-0.7498,5.8228,-2.0572,9.6664,0
5.6957,-2.9985,-2.2216,3.1941,1
-3.2536,5.8783,9.8363,9.8315,0
9.9951,7.1849,0.2698,3.8679,1
-0.3908,1.7076,5.3113,-4.6163,0
-2.7938,-0.6155,-3.0035,-1.6219,1
1.0791,-8.1731,-4.9021,4.8217,0
-0.132,-1.391,1.9188,0.5027,1
7.7899,-6.9683,8.5795,-4.0741,1
-0.749,-4.9387,-7.9633,-6.3772,1
7.7567,-4.8104,9.8043,-8.3597,0
-4.8632,-2.3724,-4.047,5.9255,0
-4.1982,7.1287,4.8624,4.9784,0
-5.704,-2.0653,8.3683,-8.9376,0
-4.6461,7.0527,9.0368,-8.4434,0
1.5133,-9.4586,-4.2793,-9.5699,0
0.7187,-0.1597,3.8486,-6.721,1
-5.6448,5.8109,-0.2613,1.8214,0
3.1948,2.0593,-1.0573,-1.1885,0
2.2225,8.4618,5.5315,4.1864,1
-1.7706,-4.7164,6.1701,3.7342,0
0.2,3.1303,-4.9477,8.9824,1
8.1083,-2.1318,0.3671,-7.0324,0
-5.16,1.9204,9.8062,0.5248,1
3.266,0.1189,-4.1248,8.6038,0
-0.9045,6.6891,0.8826,-4.8101,1
-2.6008,-6.6598,-6.5352,-2.4882,0
-0.054,-7.6997,-8.4549,2.8309,0
-1.7659,-2.767,-0.8888,-3.7058,1
5.0422,-6.1564,-4.0851,-1.2354,1
-3.8771,7.4562,9.865,7.1582,0
5.241,7.6348,-7.2306,6.4326,0
-3.7494,8.1187,6.5339,0.6573,0
9.136,-5.3764,-9.5438,-8.8742,0
-6.5152,-1.1822,5.7853,-8.306,1
-4.5146,3.6672,8.1272,-9.0409,0
3.7514,3.1974,-1.2037,-5.0607,1
9.0618,-5.9639,-9.8298,-3.4544,0
8.762,-7.3699,-3.3996,5.2768,0
2.8154,7.3388,-0.088,-1.5476,0
6.8956,-3.0182,-1.7156,8.3796,0
